Time,ACC_X,ACC_Y,ACC_Z,GY_X,GY_Y,GY_Z,P
5.568,0.0546875,-0.013671875,0.9775390625,-2.38037109375,0.54931640625,-1.52587890625,101421
5.571,0.05859375,-0.0166015625,0.998046875,-2.13623046875,0.54931640625,-1.5869140625,101421
5.573,0.060546875,-0.0107421875,1.001953125,-1.64794921875,0.3662109375,-0.54931640625,101421
5.575,0.056640625,-0.009765625,1.0009765625,-1.03759765625,0.8544921875,-1.3427734375,101421
5.577,0.0546875,-0.0078125,0.9833984375,-0.79345703125,0.3662109375,-0.67138671875,101421
5.579,0.0673828125,-0.01171875,0.9833984375,-0.1220703125,0.54931640625,-0.9765625,101421
5.58,0.0556640625,-0.0126953125,0.9873046875,-0.42724609375,1.40380859375,-0.8544921875,101421
5.582,0.0615234375,-0.0185546875,0.9912109375,-0.732421875,0.67138671875,-1.03759765625,101421
5.584,0.064453125,-0.015625,0.9833984375,-1.3427734375,1.0986328125,-1.52587890625,101421
5.586,0.060546875,-0.013671875,0.9736328125,-2.74658203125,1.15966796875,-0.9765625,101421
5.588,0.060546875,-0.013671875,0.9794921875,-2.38037109375,0.30517578125,-1.46484375,101421
5.591,0.06640625,-0.0166015625,1.013671875,-2.74658203125,0.54931640625,-1.40380859375,101421
5.593,0.0625,-0.01953125,1.017578125,-0.54931640625,0.6103515625,-1.0986328125,101421
5.594,0.0537109375,-0.015625,1.0087890625,2.197265625,0.48828125,-1.3427734375,101421
5.596,0.052734375,-0.0126953125,0.9775390625,1.220703125,0.91552734375,-0.732421875,101421
5.598,0.048828125,-0.0146484375,0.9638671875,-0.30517578125,0.79345703125,-1.220703125,101421
5.601,0.060546875,-0.0126953125,0.9853515625,-4.33349609375,0.6103515625,-1.52587890625,101421
5.603,0.068359375,-0.021484375,1.0107421875,-4.94384765625,0.67138671875,-1.0986328125,101421
5.605,0.0654296875,-0.017578125,1.0078125,-4.150390625,0.67138671875,-1.40380859375,101421
5.607,0.068359375,-0.0302734375,1.025390625,-1.89208984375,0.91552734375,-1.220703125,101421
5.609,0.0498046875,-0.0322265625,0.9970703125,-0.48828125,0.0,-1.220703125,101421
5.612,0.037109375,-0.0126953125,0.9755859375,-0.48828125,0.54931640625,-0.91552734375,101421
5.614,0.0390625,-0.0166015625,0.9638671875,-2.86865234375,0.732421875,-1.64794921875,101421
5.616,0.0478515625,-0.0107421875,0.982421875,-4.69970703125,1.40380859375,-0.9765625,101421
5.618,0.0546875,-0.0078125,1.0029296875,-4.69970703125,1.03759765625,-1.77001953125,101421
5.619,0.0556640625,-0.0087890625,1.0224609375,-3.41796875,0.54931640625,-0.79345703125,101421
5.621,0.05859375,-0.01171875,1.013671875,-1.46484375,0.732421875,-1.220703125,101421
5.623,0.0595703125,-0.0185546875,0.9951171875,-0.3662109375,0.48828125,-1.46484375,101421
5.625,0.04296875,-0.0107421875,0.9814453125,-0.9765625,0.8544921875,-1.28173828125,101421
5.627,0.041015625,-0.0068359375,0.95703125,-2.86865234375,0.18310546875,-1.220703125,101421
5.629,0.0478515625,-0.009765625,0.990234375,-3.5400390625,0.48828125,-1.03759765625,101421
5.632,0.052734375,-0.0048828125,1.0087890625,-2.62451171875,0.3662109375,-1.03759765625,101421
5.634,0.0478515625,-0.0107421875,1.0,-1.46484375,0.8544921875,-1.220703125,101421
5.635,0.0458984375,-0.009765625,0.994140625,0.18310546875,0.732421875,-1.03759765625,101421
5.637,0.04296875,-0.0048828125,0.990234375,-0.42724609375,0.732421875,-1.52587890625,101421
5.639,0.04296875,-0.01171875,0.98046875,-1.89208984375,0.732421875,-1.28173828125,101421
5.642,0.05078125,-0.0126953125,0.994140625,-3.72314453125,0.79345703125,-0.67138671875,101421
5.644,0.05078125,-0.0087890625,1.0078125,-4.150390625,0.67138671875,-1.46484375,101421
5.646,0.048828125,-0.00390625,1.0029296875,-3.0517578125,0.244140625,-1.8310546875,101421
5.648,0.037109375,-0.0087890625,1.0068359375,-1.64794921875,0.3662109375,-0.91552734375,101421
5.65,0.041015625,-0.00390625,1.0,-1.953125,1.46484375,-1.5869140625,101421
5.653,0.0439453125,-0.0048828125,1.009765625,-1.5869140625,0.54931640625,-1.40380859375,101421
5.655,0.0390625,-0.0048828125,0.9990234375,-1.0986328125,0.244140625,-1.15966796875,101421
5.657,0.04296875,0.001953125,0.9921875,-1.15966796875,1.28173828125,-1.28173828125,101421
5.659,0.0458984375,-0.001953125,1.005859375,-0.30517578125,0.8544921875,-0.54931640625,101421
5.66,0.0439453125,0.0029296875,1.0029296875,-1.220703125,0.244140625,-1.3427734375,101421
5.661,0.0419921875,-0.0048828125,0.9912109375,-0.732421875,0.42724609375,-1.28173828125,101421
5.663,0.0458984375,-0.0078125,0.9951171875,-1.3427734375,0.91552734375,-1.52587890625,101421
5.665,0.0439453125,-0.001953125,0.986328125,-1.64794921875,0.48828125,-1.28173828125,101421
5.667,0.0478515625,-0.0009765625,0.998046875,-2.25830078125,1.3427734375,-1.40380859375,101421
5.669,0.05078125,0.00390625,0.998046875,-1.3427734375,0.6103515625,-1.03759765625,101421
5.671,0.0419921875,-0.0166015625,1.0029296875,-1.15966796875,0.8544921875,-0.8544921875,101421
5.673,0.048828125,0.0029296875,0.9951171875,-0.9765625,0.18310546875,-0.42724609375,101421
5.675,0.041015625,-0.0126953125,0.9873046875,-1.5869140625,0.42724609375,-1.15966796875,101421
5.676,0.0361328125,-0.009765625,0.9814453125,-1.220703125,0.91552734375,-1.15966796875,101421
5.678,0.0400390625,-0.009765625,0.9931640625,-2.8076171875,0.48828125,-1.3427734375,101421
5.68,0.04296875,-0.0087890625,0.984375,-2.3193359375,0.67138671875,-1.0986328125,101421
5.683,0.0390625,-0.013671875,1.0009765625,-2.13623046875,0.67138671875,-0.9765625,101421
5.685,0.041015625,-0.00390625,0.9990234375,-1.89208984375,0.54931640625,-1.220703125,101421
5.687,0.0400390625,-0.0146484375,0.9951171875,-1.15966796875,0.48828125,-1.3427734375,101421
5.689,0.0400390625,-0.009765625,0.9892578125,-0.67138671875,0.6103515625,-1.0986328125,101421
5.691,0.037109375,-0.0087890625,1.0029296875,-0.732421875,0.54931640625,-1.5869140625,101421
5.692,0.0419921875,-0.0126953125,0.986328125,-0.67138671875,0.6103515625,-0.91552734375,101421
5.694,0.044921875,-0.0224609375,0.9970703125,-0.06103515625,0.91552734375,-1.46484375,101421
5.696,0.0419921875,-0.017578125,0.9931640625,-0.30517578125,0.6103515625,-1.3427734375,101421
5.698,0.0380859375,-0.0234375,0.9912109375,-0.244140625,0.732421875,-1.3427734375,101421
5.7,0.048828125,-0.009765625,0.9873046875,-0.91552734375,1.0986328125,-0.8544921875,101421
5.702,0.0458984375,-0.017578125,0.986328125,-1.708984375,0.06103515625,-1.03759765625,101421
5.703,0.041015625,-0.021484375,0.990234375,-2.44140625,0.732421875,-1.64794921875,101421
5.705,0.044921875,-0.0107421875,0.994140625,-2.0751953125,0.9765625,-0.732421875,101421
5.707,0.0498046875,-0.0166015625,0.9912109375,-1.220703125,0.67138671875,-1.220703125,101421
5.709,0.03515625,-0.013671875,1.0,-1.03759765625,1.0986328125,-1.64794921875,101421
5.71,0.046875,-0.01953125,1.0029296875,-0.54931640625,1.03759765625,-1.15966796875,101421
5.714,0.03515625,-0.0244140625,0.994140625,-0.3662109375,0.6103515625,-0.79345703125,101421
5.716,0.05078125,-0.0185546875,0.9970703125,-0.79345703125,0.8544921875,-1.77001953125,101421
5.718,0.044921875,-0.0224609375,1.0029296875,-0.6103515625,1.40380859375,-1.3427734375,101421
5.719,0.046875,-0.017578125,0.9990234375,-0.79345703125,0.3662109375,-1.28173828125,101421
5.721,0.04296875,-0.015625,1.0048828125,-0.91552734375,0.30517578125,-0.8544921875,101421
5.723,0.0400390625,-0.0146484375,0.984375,-1.03759765625,1.3427734375,-1.03759765625,101421
5.725,0.03515625,-0.01171875,0.9892578125,-1.64794921875,0.8544921875,-1.220703125,101421
5.726,0.0458984375,-0.015625,0.9970703125,-1.5869140625,1.3427734375,-1.03759765625,101421
5.728,0.0439453125,-0.0126953125,0.98828125,-2.44140625,0.42724609375,-0.732421875,101421
5.73,0.0439453125,-0.013671875,0.994140625,-2.38037109375,0.9765625,-0.79345703125,101421
5.733,0.0400390625,-0.021484375,0.990234375,-1.8310546875,0.30517578125,-1.15966796875,101421
5.735,0.0419921875,-0.0107421875,0.9990234375,-1.28173828125,0.1220703125,-1.40380859375,101421
5.737,0.03515625,-0.017578125,1.00390625,-0.91552734375,0.8544921875,-0.91552734375,101421
5.739,0.041015625,-0.0126953125,1.0009765625,-0.8544921875,0.3662109375,-1.03759765625,101421
5.741,0.0419921875,-0.017578125,1.0,0.1220703125,0.8544921875,-1.0986328125,101421
5.744,0.0458984375,-0.0146484375,0.98046875,0.3662109375,0.42724609375,-1.0986328125,101421
5.746,0.0458984375,-0.009765625,0.9716796875,-1.64794921875,1.220703125,-1.03759765625,101421
5.748,0.0380859375,-0.0166015625,0.98046875,-2.74658203125,0.48828125,-1.03759765625,101421
5.75,0.0458984375,-0.01171875,0.984375,-3.72314453125,1.03759765625,-1.0986328125,101421
5.751,0.0361328125,-0.013671875,0.998046875,-3.5400390625,-0.06103515625,-1.40380859375,101421
5.754,0.04296875,-0.005859375,1.0078125,-2.44140625,0.244140625,-1.03759765625,101421
5.756,0.0380859375,-0.015625,1.0107421875,-0.9765625,0.42724609375,-0.67138671875,101421
5.758,0.0400390625,-0.005859375,1.0087890625,-0.732421875,0.54931640625,-0.79345703125,101421
5.76,0.0380859375,-0.0087890625,1.0048828125,-0.67138671875,1.46484375,-0.91552734375,101421
5.762,0.041015625,-0.0048828125,1.005859375,-0.6103515625,0.91552734375,-1.3427734375,101421
5.764,0.04296875,-0.01171875,1.0,-0.18310546875,0.1220703125,-1.0986328125,101421
5.766,0.0439453125,-0.005859375,0.990234375,-1.03759765625,0.9765625,-1.220703125,101421
5.768,0.0400390625,-0.001953125,0.990234375,-1.3427734375,0.30517578125,-0.732421875,101421
5.769,0.04296875,0.0,0.99609375,-2.44140625,1.40380859375,-1.28173828125,101421
5.771,0.04296875,0.0009765625,0.998046875,-2.5634765625,0.54931640625,-1.28173828125,101421
5.773,0.0556640625,0.0,1.001953125,-2.0751953125,0.67138671875,-1.03759765625,101421
5.775,0.060546875,0.0009765625,1.0078125,-0.48828125,0.30517578125,-1.03759765625,101421
5.777,0.05078125,-0.0087890625,0.99609375,0.732421875,1.3427734375,-0.91552734375,101421
5.779,0.048828125,-0.0048828125,0.990234375,-0.06103515625,0.79345703125,-1.0986328125,101421
5.781,0.052734375,-0.0126953125,0.9736328125,-0.67138671875,0.67138671875,-1.28173828125,101421
5.783,0.05078125,-0.005859375,0.978515625,-0.91552734375,0.9765625,-1.5869140625,101421
5.785,0.060546875,-0.001953125,0.9833984375,-3.173828125,1.52587890625,-1.03759765625,101421
5.787,0.0537109375,-0.00390625,1.0029296875,-3.35693359375,0.42724609375,-0.732421875,101421
5.789,0.056640625,-0.01171875,1.0029296875,-2.01416015625,0.732421875,-1.46484375,101421
5.791,0.0537109375,-0.0087890625,1.0009765625,-1.03759765625,0.732421875,-1.28173828125,101421
5.793,0.04296875,-0.0078125,0.9921875,-0.30517578125,0.91552734375,-0.91552734375,101421
5.794,0.0458984375,-0.013671875,0.994140625,-0.244140625,1.15966796875,-1.0986328125,101421
5.796,0.0419921875,-0.0068359375,0.9833984375,-0.79345703125,0.3662109375,-1.15966796875,101421
5.798,0.0380859375,-0.009765625,0.9912109375,-1.220703125,1.03759765625,-0.9765625,101421
5.8,0.0478515625,-0.0126953125,0.9921875,-1.953125,1.0986328125,-1.5869140625,101421
5.801,0.05078125,-0.0068359375,0.9892578125,-2.62451171875,0.244140625,-1.28173828125,101421
5.804,0.0478515625,-0.00390625,0.9931640625,-2.86865234375,1.03759765625,-0.732421875,101421
5.806,0.0498046875,-0.021484375,1.0029296875,-1.64794921875,1.220703125,-0.8544921875,101421
5.808,0.0478515625,-0.0107421875,0.9931640625,-0.8544921875,1.3427734375,-0.8544921875,101421
5.81,0.05078125,-0.00390625,1.0068359375,-1.220703125,1.3427734375,-1.64794921875,101421
5.812,0.0439453125,-0.0087890625,1.01953125,-0.91552734375,0.54931640625,-0.732421875,101421
5.815,0.04296875,-0.0185546875,0.9853515625,-0.6103515625,0.48828125,-1.0986328125,101421
5.817,0.0419921875,-0.0068359375,0.990234375,-0.732421875,0.67138671875,-1.28173828125,101421
5.819,0.0537109375,-0.0185546875,0.9833984375,-1.15966796875,0.91552734375,-0.732421875,101421
5.821,0.0537109375,-0.0087890625,0.9794921875,-2.3193359375,1.15966796875,-0.54931640625,101421
5.823,0.041015625,-0.013671875,0.984375,-2.62451171875,0.8544921875,-1.0986328125,101421
5.826,0.046875,-0.0146484375,1.0048828125,-2.50244140625,0.91552734375,-1.40380859375,101421
5.827,0.056640625,-0.0205078125,0.9931640625,-1.15966796875,0.54931640625,-1.03759765625,101421
5.829,0.0478515625,-0.0205078125,0.9990234375,-1.15966796875,0.54931640625,-0.79345703125,101421
5.831,0.0341796875,-0.0166015625,0.9873046875,0.0,0.42724609375,-0.91552734375,101421
5.833,0.0537109375,-0.0205078125,0.9853515625,-0.79345703125,0.732421875,-0.6103515625,101421
5.834,0.044921875,-0.009765625,0.98828125,-1.8310546875,0.54931640625,-1.03759765625,101421
5.836,0.04296875,-0.01171875,0.986328125,-2.197265625,0.91552734375,-0.9765625,101421
5.838,0.05078125,-0.0126953125,0.9892578125,-2.25830078125,0.42724609375,-0.54931640625,101421
5.841,0.0458984375,-0.0185546875,0.9931640625,-2.99072265625,0.91552734375,-0.9765625,101421
5.843,0.0439453125,-0.0166015625,0.9990234375,-2.0751953125,0.79345703125,-1.220703125,101421
5.845,0.0595703125,-0.0107421875,0.9951171875,-1.03759765625,1.0986328125,-0.79345703125,101421
5.847,0.0458984375,-0.0107421875,0.9912109375,-0.67138671875,1.0986328125,-1.52587890625,101421
5.849,0.056640625,-0.0146484375,0.9912109375,-0.732421875,0.9765625,-1.15966796875,101421
5.851,0.0517578125,-0.013671875,0.9873046875,-1.40380859375,0.91552734375,-1.708984375,101421
5.852,0.0478515625,-0.0234375,0.98046875,-1.15966796875,0.732421875,-0.8544921875,101421
5.856,0.0537109375,-0.005859375,0.98828125,-3.11279296875,0.06103515625,-1.953125,101421
5.858,0.0498046875,-0.0166015625,0.994140625,-3.23486328125,0.6103515625,-1.28173828125,101421
5.859,0.0517578125,-0.021484375,1.005859375,-1.8310546875,0.79345703125,-1.46484375,101421
5.861,0.0537109375,0.0029296875,0.9951171875,-1.77001953125,0.1220703125,-1.220703125,101421
5.863,0.0498046875,-0.0078125,0.98828125,-0.91552734375,0.732421875,-1.8310546875,101421
5.867,0.046875,-0.0048828125,0.9912109375,-1.03759765625,0.91552734375,-1.15966796875,101421
5.869,0.0517578125,-0.009765625,0.9951171875,-1.0986328125,0.3662109375,-1.40380859375,101421
5.871,0.041015625,-0.0029296875,0.9970703125,-0.91552734375,0.3662109375,-0.91552734375,101421
5.873,0.0478515625,-0.001953125,0.9892578125,-1.5869140625,0.9765625,-1.3427734375,101421
5.875,0.0400390625,-0.01171875,0.9853515625,-2.01416015625,0.18310546875,-0.732421875,101421
5.876,0.0390625,-0.00390625,0.98046875,-2.13623046875,0.8544921875,-1.03759765625,101421
5.877,0.0498046875,-0.0009765625,0.9990234375,-2.3193359375,0.8544921875,-0.91552734375,101421
5.879,0.0546875,-0.005859375,0.98828125,-2.01416015625,0.67138671875,-1.0986328125,101421
5.881,0.046875,-0.0048828125,0.9921875,-2.0751953125,0.91552734375,-0.67138671875,101421
5.883,0.048828125,-0.00390625,1.0029296875,-1.52587890625,0.9765625,-1.77001953125,101421
5.885,0.0458984375,-0.0107421875,0.994140625,-1.15966796875,0.42724609375,-1.8310546875,101421
5.887,0.048828125,-0.001953125,0.9970703125,-1.15966796875,0.79345703125,-0.6103515625,101421
5.889,0.052734375,-0.0068359375,0.982421875,-0.732421875,0.67138671875,-0.8544921875,101421
5.891,0.0498046875,0.005859375,0.990234375,-1.64794921875,0.54931640625,-1.708984375,101421
5.893,0.05078125,0.0029296875,0.984375,-1.03759765625,0.54931640625,-0.91552734375,101421
5.894,0.0498046875,-0.0078125,0.9814453125,-1.77001953125,0.91552734375,-1.77001953125,101421
5.897,0.05078125,-0.009765625,1.0,-1.953125,1.220703125,-1.220703125,101421
5.899,0.044921875,-0.0068359375,0.9873046875,-2.3193359375,0.42724609375,-1.40380859375,101421
5.901,0.0478515625,-0.017578125,0.9912109375,-1.46484375,0.18310546875,-0.732421875,101421
5.903,0.048828125,-0.0107421875,0.9833984375,-1.89208984375,0.732421875,-1.5869140625,101421
5.905,0.044921875,-0.0068359375,1.001953125,-1.8310546875,0.18310546875,-2.3193359375,101421
5.906,0.0439453125,-0.0068359375,0.990234375,-1.953125,1.0986328125,-1.46484375,101421
5.908,0.0537109375,-0.0068359375,1.001953125,-1.28173828125,0.9765625,-1.0986328125,101421
5.91,0.052734375,-0.0048828125,0.9970703125,-2.25830078125,0.9765625,-0.91552734375,101421
5.912,0.046875,-0.0166015625,1.0029296875,-1.77001953125,0.9765625,-1.52587890625,101421
5.914,0.0546875,-0.0185546875,1.0009765625,-1.03759765625,-0.18310546875,-1.0986328125,101421
5.917,0.0439453125,-0.01171875,0.9892578125,-0.8544921875,0.67138671875,-0.8544921875,101421
5.918,0.044921875,-0.009765625,0.984375,-1.40380859375,1.15966796875,-0.8544921875,101421
5.92,0.0576171875,-0.0078125,0.986328125,-1.46484375,0.06103515625,-0.91552734375,101421
5.922,0.048828125,-0.0048828125,0.986328125,-1.52587890625,0.48828125,-1.3427734375,101421
5.924,0.046875,-0.0078125,0.9892578125,-1.220703125,0.3662109375,-0.67138671875,101421
5.927,0.0498046875,-0.0126953125,0.990234375,-1.0986328125,0.9765625,-1.03759765625,101421
5.929,0.0419921875,-0.0146484375,0.98828125,-0.8544921875,0.54931640625,-1.220703125,101421
5.931,0.0576171875,-0.0078125,0.9873046875,-1.708984375,0.8544921875,-1.15966796875,101421
5.933,0.044921875,-0.013671875,0.990234375,-1.52587890625,1.0986328125,-1.40380859375,101421
5.935,0.044921875,-0.017578125,0.9990234375,-1.8310546875,0.79345703125,-1.220703125,101421
5.938,0.046875,-0.0146484375,0.98828125,-1.77001953125,0.91552734375,-0.732421875,101421
5.94,0.052734375,-0.0146484375,0.990234375,-2.50244140625,0.9765625,-1.3427734375,101421
5.942,0.046875,-0.0107421875,1.001953125,-2.5634765625,1.03759765625,-1.0986328125,101421
5.943,0.05078125,-0.0068359375,0.986328125,-2.3193359375,0.6103515625,-1.40380859375,101421
5.945,0.0439453125,-0.0146484375,0.9912109375,-1.64794921875,1.220703125,-0.67138671875,101421
5.947,0.048828125,-0.013671875,0.9990234375,-1.28173828125,1.0986328125,-0.9765625,101421
5.949,0.0419921875,-0.00390625,0.9912109375,-0.732421875,0.48828125,-1.0986328125,101421
5.951,0.04296875,-0.0126953125,0.994140625,-1.0986328125,0.8544921875,-0.67138671875,101421
5.952,0.044921875,-0.0126953125,0.984375,-0.48828125,1.64794921875,-1.8310546875,101421
5.954,0.041015625,-0.01171875,0.9873046875,-1.708984375,0.54931640625,-1.15966796875,101421
5.956,0.046875,-0.01953125,0.986328125,-2.9296875,0.67138671875,-0.91552734375,101421
5.958,0.0478515625,-0.015625,0.9990234375,-3.35693359375,0.3662109375,-1.03759765625,101421
5.96,0.0458984375,-0.0205078125,1.0068359375,-3.41796875,0.91552734375,-1.0986328125,101421
5.962,0.046875,-0.013671875,1.01171875,-3.2958984375,0.732421875,-1.3427734375,101421
5.964,0.0419921875,-0.009765625,1.005859375,-1.64794921875,0.42724609375,-1.46484375,101421
5.966,0.044921875,-0.0078125,1.001953125,-0.244140625,0.732421875,-1.52587890625,101421
5.968,0.048828125,-0.01171875,0.99609375,0.54931640625,0.48828125,-0.79345703125,101421
5.97,0.0390625,-0.00390625,0.978515625,-0.732421875,0.244140625,-1.953125,101421
5.972,0.0439453125,-0.009765625,0.982421875,-0.9765625,0.8544921875,-1.5869140625,101421
5.974,0.05078125,-0.005859375,0.9736328125,-1.8310546875,0.0,-1.0986328125,101421
5.976,0.0361328125,-0.0126953125,0.9765625,-3.0517578125,1.220703125,-1.3427734375,101421
5.978,0.048828125,-0.0205078125,0.98828125,-2.50244140625,0.1220703125,-1.220703125,101421
5.98,0.0498046875,-0.0009765625,0.99609375,-2.685546875,0.6103515625,-1.220703125,101421
5.982,0.0419921875,-0.0087890625,0.9912109375,-2.38037109375,0.91552734375,-0.732421875,101421
5.984,0.04296875,-0.005859375,0.9912109375,-1.03759765625,0.9765625,-1.0986328125,101421
5.985,0.044921875,0.001953125,0.9970703125,-0.6103515625,0.91552734375,-1.52587890625,101421
5.988,0.0498046875,0.001953125,0.9912109375,-0.3662109375,0.1220703125,-0.6103515625,101421
5.99,0.0576171875,-0.0087890625,0.98828125,-0.6103515625,0.54931640625,-0.91552734375,101421
5.992,0.0390625,-0.0087890625,0.9912109375,-1.5869140625,0.67138671875,-1.220703125,101421
5.993,0.0546875,-0.005859375,0.9912109375,-2.197265625,0.42724609375,-1.0986328125,101421
5.995,0.0390625,-0.0107421875,0.99609375,-2.62451171875,0.18310546875,-1.64794921875,101421
5.999,0.052734375,-0.0107421875,0.9970703125,-1.953125,0.3662109375,-1.5869140625,101421
6.001,0.0478515625,-0.0048828125,1.0009765625,-1.64794921875,1.0986328125,-1.28173828125,101421
6.002,0.0517578125,-0.01171875,0.998046875,-0.9765625,1.0986328125,-1.3427734375,101421
6.004,0.046875,0.0048828125,0.99609375,-1.28173828125,0.48828125,-1.5869140625,101421
6.006,0.04296875,-0.001953125,0.9912109375,-0.244140625,0.3662109375,-1.0986328125,101421
6.009,0.0498046875,-0.0087890625,0.990234375,-1.77001953125,0.54931640625,-1.220703125,101421
6.011,0.048828125,-0.0087890625,0.9873046875,-2.685546875,0.67138671875,-1.5869140625,101421
6.013,0.0478515625,-0.0146484375,0.9951171875,-2.8076171875,0.91552734375,-1.15966796875,101421
6.015,0.0537109375,-0.0068359375,0.9990234375,-2.5634765625,0.732421875,-0.9765625,101421
6.017,0.0537109375,-0.0224609375,0.9970703125,-1.5869140625,1.220703125,-1.03759765625,101421
6.018,0.0439453125,-0.01171875,0.9931640625,-0.9765625,0.42724609375,-1.40380859375,101421
6.02,0.0546875,-0.01171875,1.0009765625,-0.3662109375,1.3427734375,-1.15966796875,101421
6.022,0.0517578125,-0.0078125,0.9873046875,0.42724609375,0.1220703125,-1.77001953125,101421
6.024,0.0458984375,-0.0185546875,0.98046875,-0.3662109375,0.30517578125,-0.8544921875,101421
6.025,0.0498046875,-0.0087890625,0.9765625,-0.91552734375,0.67138671875,-0.732421875,101421
6.027,0.0458984375,-0.013671875,0.9892578125,-1.708984375,0.6103515625,-1.220703125,101421
6.029,0.0458984375,-0.0087890625,0.982421875,-2.3193359375,1.0986328125,-0.8544921875,101421
6.031,0.0478515625,-0.005859375,0.98828125,-2.86865234375,0.732421875,-1.220703125,101421
6.033,0.0478515625,-0.0107421875,0.9912109375,-1.8310546875,0.67138671875,-0.67138671875,101421
6.035,0.05078125,-0.01953125,1.0,-1.708984375,0.9765625,-1.46484375,101421
6.037,0.05078125,-0.015625,0.98046875,-0.79345703125,1.0986328125,-1.40380859375,101421
6.04,0.0556640625,-0.0185546875,0.982421875,-1.0986328125,0.79345703125,-1.708984375,101421
6.042,0.0439453125,-0.0087890625,0.990234375,-1.0986328125,0.9765625,-0.8544921875,101421
6.044,0.0517578125,-0.0107421875,0.990234375,-0.9765625,0.30517578125,-1.220703125,101421
6.045,0.04296875,-0.013671875,0.998046875,-2.13623046875,0.67138671875,-1.3427734375,101421
6.047,0.048828125,-0.0009765625,0.9970703125,-1.3427734375,0.79345703125,-1.40380859375,101421
6.049,0.0537109375,-0.0107421875,0.9970703125,-2.685546875,0.42724609375,-1.3427734375,101421
6.051,0.0439453125,-0.01171875,0.998046875,-1.77001953125,1.28173828125,-0.91552734375,101421
6.052,0.052734375,-0.015625,1.0048828125,-2.25830078125,0.06103515625,-0.9765625,101421
6.054,0.046875,-0.0126953125,0.990234375,-1.89208984375,0.3662109375,-1.40380859375,101421
6.056,0.0498046875,-0.013671875,0.998046875,-1.3427734375,0.244140625,-0.79345703125,101421
6.059,0.0546875,-0.0078125,0.998046875,-0.9765625,1.40380859375,-1.15966796875,101421
6.061,0.0517578125,-0.0146484375,0.9931640625,-0.79345703125,0.8544921875,-0.732421875,101421
6.063,0.04296875,-0.0107421875,0.9853515625,-1.03759765625,1.0986328125,-0.9765625,101421
6.065,0.0537109375,-0.0048828125,0.9892578125,-1.220703125,0.732421875,-1.28173828125,101421
6.067,0.0458984375,-0.009765625,0.99609375,-2.197265625,1.03759765625,-1.3427734375,101421
6.07,0.048828125,-0.013671875,1.0,-2.25830078125,1.15966796875,-1.3427734375,101421
6.072,0.056640625,-0.0107421875,0.994140625,-2.3193359375,1.0986328125,-1.3427734375,101421
6.074,0.0439453125,-0.0068359375,0.9921875,-1.8310546875,0.54931640625,-1.708984375,101421
6.076,0.0546875,-0.013671875,0.9951171875,-2.0751953125,0.67138671875,-1.28173828125,101421
6.077,0.04296875,-0.009765625,1.0,-1.3427734375,0.79345703125,-1.3427734375,101421
6.079,0.0458984375,-0.0087890625,0.994140625,-0.6103515625,1.28173828125,-0.91552734375,101421
6.081,0.041015625,-0.0087890625,0.9873046875,-1.3427734375,0.54931640625,-1.03759765625,101421
6.083,0.0458984375,-0.0146484375,0.9794921875,-1.0986328125,0.18310546875,-0.1220703125,101421
6.085,0.046875,-0.0166015625,0.984375,-2.197265625,0.732421875,-1.40380859375,101421
6.087,0.0458984375,-0.0068359375,0.984375,-2.0751953125,0.79345703125,-0.8544921875,101421
6.089,0.0361328125,-0.0166015625,0.9931640625,-2.62451171875,0.732421875,-1.03759765625,101421
6.091,0.0439453125,-0.0107421875,0.9931640625,-2.5634765625,0.79345703125,-1.46484375,101421
6.093,0.0556640625,-0.0107421875,1.0029296875,-1.64794921875,0.79345703125,-1.15966796875,101421
6.095,0.05078125,-0.0009765625,1.005859375,-2.13623046875,1.220703125,-0.91552734375,101421
6.097,0.046875,-0.00390625,0.9912109375,-0.732421875,0.54931640625,-1.708984375,101421
6.099,0.0517578125,-0.0048828125,0.98828125,-0.79345703125,0.54931640625,-1.15966796875,101421
6.101,0.046875,-0.0068359375,0.9892578125,-0.91552734375,0.8544921875,-1.15966796875,101421
6.102,0.044921875,-0.009765625,0.982421875,-1.52587890625,1.0986328125,-1.52587890625,101421
6.104,0.0439453125,-0.013671875,0.9970703125,-2.74658203125,1.220703125,-0.91552734375,101421
6.106,0.044921875,-0.005859375,0.99609375,-3.35693359375,0.48828125,-1.03759765625,101421
6.108,0.0556640625,-0.00390625,1.0009765625,-3.0517578125,0.732421875,-0.48828125,101421
6.111,0.05078125,-0.0087890625,1.0009765625,-1.15966796875,0.48828125,-0.54931640625,101421
6.113,0.0478515625,-0.0107421875,0.9921875,-0.9765625,0.91552734375,-0.54931640625,101421
6.115,0.0439453125,-0.0107421875,0.994140625,-0.1220703125,1.46484375,-0.8544921875,101421
6.117,0.052734375,-0.0107421875,0.984375,-0.9765625,1.03759765625,-1.28173828125,101421
6.118,0.044921875,-0.0126953125,0.9814453125,-0.67138671875,0.8544921875,-1.03759765625,101421
6.12,0.0400390625,-0.0146484375,0.9853515625,-0.91552734375,0.54931640625,-0.91552734375,101421
6.122,0.044921875,-0.015625,0.990234375,-2.50244140625,1.8310546875,-1.03759765625,101421
6.124,0.0439453125,-0.017578125,0.98046875,-2.8076171875,0.48828125,-1.220703125,101421
6.126,0.05078125,-0.01171875,0.994140625,-3.23486328125,0.91552734375,-0.91552734375,101421
